,location,total_sqft,bath,price,bhk
542,Bannerghatta Road,1179.0,2.0,66.02,2
543,Bannerghatta Road,1122.5,2.0,58.935,2
544,Bannerghatta Road,793.0,2.0,45.0,2
545,Bannerghatta Road,1400.0,2.0,78.0,2
546,Bannerghatta Road,2700.0,5.0,158.0,5
547,Bannerghatta Road,1654.0,3.0,100.0,3
548,Bannerghatta Road,1181.0,2.0,55.0,2
549,Bannerghatta Road,1460.0,2.0,72.0,3
550,Bannerghatta Road,1200.0,2.0,75.0,2
551,Bannerghatta Road,595.0,1.0,31.83,1
552,Bannerghatta Road,1105.0,2.0,51.0,2
553,Bannerghatta Road,1255.0,2.0,65.26,2
554,Bannerghatta Road,1550.0,3.0,78.0,3
555,Bannerghatta Road,1550.0,3.0,82.0,3
556,Bannerghatta Road,1550.0,2.0,75.0,3
557,Bannerghatta Road,912.0,2.0,55.0,2
558,Bannerghatta Road,1218.0,2.0,73.0,2
559,Bannerghatta Road,1115.0,2.0,65.12,2
560,Bannerghatta Road,1893.0,3.0,100.0,3
561,Bannerghatta Road,1600.0,3.0,95.0,3
562,Bannerghatta Road,1275.0,2.0,65.0,2
563,Bannerghatta Road,892.0,2.0,39.0,2
564,Bannerghatta Road,1880.0,3.0,95.0,3
565,Bannerghatta Road,1260.0,2.0,70.0,2
566,Bannerghatta Road,1788.0,3.0,90.0,3
567,Bannerghatta Road,1150.0,2.0,65.0,2
568,Bannerghatta Road,10000.0,4.0,450.0,4
569,Bannerghatta Road,1400.0,3.0,68.0,3
570,Bannerghatta Road,1725.0,3.0,110.0,3
571,Bannerghatta Road,9000.0,4.0,390.0,3
572,Bannerghatta Road,1486.0,3.0,83.22,3
573,Bannerghatta Road,1460.0,2.0,75.0,3
574,Bannerghatta Road,1015.0,2.0,48.0,2
575,Bannerghatta Road,1115.0,2.0,61.0,2
576,Bannerghatta Road,1136.0,2.0,48.0,2
577,Bannerghatta Road,1200.0,2.0,69.0,3
578,Bannerghatta Road,1465.0,2.0,76.0,3
579,Bannerghatta Road,1302.5,2.0,67.73,2
580,Bannerghatta Road,1200.0,2.0,65.0,2
581,Bannerghatta Road,1240.0,2.0,65.0,2
582,Bannerghatta Road,1100.0,2.0,52.0,3
583,Bannerghatta Road,1532.5,3.0,84.29,3
584,Bannerghatta Road,1268.0,2.0,69.0,2
585,Bannerghatta Road,1450.0,2.0,87.0,3
586,Bannerghatta Road,1625.0,2.0,75.0,3
587,Bannerghatta Road,960.0,2.0,58.0,2
588,Bannerghatta Road,1275.0,2.0,73.0,2
589,Bannerghatta Road,1240.0,2.0,71.0,2
590,Bannerghatta Road,1305.0,2.0,60.0,3
591,Bannerghatta Road,1215.0,2.0,68.0,2
592,Bannerghatta Road,1215.0,2.0,68.0,2
593,Bannerghatta Road,1894.0,3.0,115.0,3
594,Bannerghatta Road,1693.0,3.0,89.0,3
595,Bannerghatta Road,1280.0,2.0,60.16,2
596,Bannerghatta Road,3230.0,5.0,165.0,4
597,Bannerghatta Road,630.0,1.0,35.0,1
598,Bannerghatta Road,1215.0,2.0,68.0,2
599,Bannerghatta Road,1365.0,3.0,76.18,3
600,Bannerghatta Road,1532.5,3.0,79.465,3
601,Bannerghatta Road,1655.0,3.0,90.0,3
602,Bannerghatta Road,1650.0,3.0,94.0,3
603,Bannerghatta Road,1000.0,2.0,50.0,2
604,Bannerghatta Road,2185.0,3.0,120.0,4
605,Bannerghatta Road,1012.0,2.0,45.0,2
606,Bannerghatta Road,1725.0,3.0,85.0,3
607,Bannerghatta Road,1460.0,2.0,80.0,3
608,Bannerghatta Road,1340.0,2.0,85.0,2
609,Bannerghatta Road,1520.0,2.0,81.0,3
610,Bannerghatta Road,2826.0,3.0,148.0,3
611,Bannerghatta Road,1115.0,2.0,61.0,2
612,Bannerghatta Road,1000.0,2.0,44.5,2
613,Bannerghatta Road,1640.0,3.0,105.0,3
614,Bannerghatta Road,1012.0,2.0,44.0,2
615,Bannerghatta Road,1660.0,3.0,85.0,3
616,Bannerghatta Road,1880.0,3.0,96.5,3
617,Bannerghatta Road,1550.0,3.0,96.0,3
618,Bannerghatta Road,1200.0,2.0,78.0,2
619,Bannerghatta Road,1453.0,2.0,73.0,3
620,Bannerghatta Road,1450.0,2.0,78.0,3
621,Bannerghatta Road,700.0,1.0,31.2,1
622,Bannerghatta Road,1630.0,3.0,68.0,3
623,Bannerghatta Road,1400.0,3.0,69.0,3
624,Bannerghatta Road,905.0,2.0,58.0,2
625,Bannerghatta Road,1465.0,2.0,75.0,3
626,Bannerghatta Road,1920.0,3.0,122.0,3
627,Bannerghatta Road,1660.0,3.0,80.0,3
628,Bannerghatta Road,1520.0,2.0,80.0,3
629,Bannerghatta Road,1270.0,2.0,73.0,3
630,Bannerghatta Road,1846.0,3.0,120.0,3
631,Bannerghatta Road,3000.0,4.0,140.0,4
632,Bannerghatta Road,1122.5,2.0,61.74,2
633,Bannerghatta Road,1655.0,3.0,95.0,3
634,Bannerghatta Road,1206.0,2.0,53.0,2
635,Bannerghatta Road,1150.0,2.0,55.0,2
636,Bannerghatta Road,1215.0,2.0,65.0,2
637,Bannerghatta Road,1470.0,2.0,85.0,3
638,Bannerghatta Road,970.0,2.0,57.0,2
639,Basavangudi,1500.0,2.0,143.0,3
640,Basavangudi,1850.0,3.0,168.0,3
641,Basavangudi,1036.0,2.0,105.0,2
642,Basavangudi,2600.0,4.0,260.0,4
643,Basavangudi,1600.0,2.0,160.0,3
644,Basavangudi,1560.0,2.0,145.0,2
645,Basavangudi,1825.0,3.0,175.0,3
646,Basavangudi,1050.0,2.0,103.0,2
647,Basavangudi,1350.0,2.0,130.0,3
648,Basavangudi,1485.0,3.0,140.0,3
649,Basavangudi,1200.0,2.0,120.0,2
650,Basavangudi,2453.0,3.0,250.0,4
651,Basaveshwara Nagar,4500.0,5.0,415.0,5
652,Basaveshwara Nagar,1865.0,3.0,145.0,3
653,Basaveshwara Nagar,1200.0,2.0,90.0,2
654,Basaveshwara Nagar,1200.0,2.0,80.0,2
655,Basaveshwara Nagar,900.0,2.0,60.0,2
656,Basaveshwara Nagar,1900.0,3.0,150.0,3
657,Basaveshwara Nagar,1200.0,2.0,85.0,2
658,Battarahalli,1779.0,3.0,89.61,3
659,Battarahalli,1945.0,3.0,97.42,3
660,Battarahalli,1880.0,3.0,94.36,3
661,Battarahalli,1636.0,2.0,82.89,2
662,Battarahalli,1779.0,3.0,90.0,3
663,Battarahalli,1516.0,3.0,65.0,3
664,Battarahalli,2082.0,3.0,104.0,3
665,Battarahalli,2024.0,3.0,103.0,3
666,Battarahalli,1097.0,2.0,49.0,2
667,Begur,1419.0,2.0,59.0,3
668,Begur,1580.0,3.0,75.0,3
669,Begur,1559.0,3.0,63.0,3
670,Begur,1475.0,2.0,74.0,3
671,Begur,1100.0,2.0,55.0,2
672,Begur,1306.0,2.0,65.0,2
673,Begur,1304.0,3.0,65.0,3
674,Begur,1411.0,2.0,60.0,3
675,Begur,815.0,2.0,40.0,2
676,Begur,1443.0,2.0,70.0,3
677,Begur Road,1200.0,2.0,44.0,2
678,Begur Road,1200.0,2.0,46.8,2
679,Begur Road,1160.0,2.0,44.0,2
680,Begur Road,1500.0,2.0,54.0,3
681,Begur Road,1615.0,3.0,59.76,3
682,Begur Road,1200.0,2.0,43.2,2
683,Begur Road,1160.0,2.0,44.08,2
684,Begur Road,1200.0,2.0,45.0,2
685,Begur Road,1615.0,3.0,60.0,3
686,Begur Road,1410.0,2.0,53.0,3
687,Begur Road,1160.0,2.0,40.59,2
688,Begur Road,1260.0,2.0,46.62,2
689,Begur Road,1600.0,3.0,58.14,3
690,Begur Road,1160.0,2.0,42.0,2
691,Begur Road,1200.0,2.0,45.0,2
692,Begur Road,1500.0,2.0,55.0,3
693,Begur Road,1410.0,2.0,52.17,3
694,Begur Road,1615.0,3.0,58.0,3
695,Begur Road,1170.0,2.0,46.0,2
696,Begur Road,1160.0,2.0,42.92,2
697,Begur Road,1410.0,2.0,52.17,3
698,Begur Road,1410.0,2.0,50.06,3
699,Begur Road,1565.0,2.0,59.76,3
700,Begur Road,1160.0,2.0,42.0,2
701,Begur Road,1400.0,2.0,50.06,3
702,Begur Road,1410.0,2.0,53.58,3
703,Begur Road,1200.0,2.0,45.0,2
704,Begur Road,1200.0,2.0,42.6,2
705,Begur Road,1160.0,2.0,42.0,2
706,Begur Road,1565.0,2.0,57.91,3
707,Begur Road,1200.0,2.0,45.6,2
708,Begur Road,1215.0,2.0,43.13,2
709,Begur Road,1200.0,2.0,44.4,2
710,Begur Road,1160.0,2.0,44.0,2
711,Begur Road,1410.0,2.0,49.34,3
712,Begur Road,1565.0,2.0,56.34,3
713,Begur Road,1565.0,2.0,56.0,3
714,Begur Road,1200.0,2.0,42.0,2
715,Begur Road,1240.0,2.0,45.88,2
716,Begur Road,1200.0,2.0,44.0,2
717,Begur Road,1100.0,2.0,42.6,2
718,Begur Road,1565.0,2.0,57.91,3
719,Begur Road,1200.0,2.0,44.4,2
720,Begur Road,1215.0,2.0,43.75,2
721,Begur Road,1200.0,2.0,44.73,2
722,Begur Road,1160.0,2.0,42.0,2
723,Begur Road,1410.0,2.0,54.99,3
724,Bellandur,1767.0,3.0,103.0,3
725,Bellandur,1205.0,2.0,66.0,2
726,Bellandur,1250.0,2.0,76.0,2
727,Bellandur,1000.0,2.0,50.0,2
728,Bellandur,1281.0,2.0,74.0,2
729,Bellandur,2025.0,4.0,109.0,4
730,Bellandur,1398.0,3.0,68.0,3
731,Bellandur,1605.0,3.0,85.0,3
732,Bellandur,1692.0,3.0,88.0,3
733,Bellandur,1220.0,2.0,60.0,2
734,Bellandur,1299.0,2.0,82.0,2
735,Bellandur,900.0,2.0,56.0,2
736,Bellandur,1350.0,2.0,79.0,2
737,Bellandur,1457.0,2.0,85.0,2
738,Bellandur,1310.0,2.0,72.0,2
739,Bellandur,1051.0,2.0,60.0,2
740,Bellandur,1060.0,2.0,65.0,2
741,Bellandur,1100.0,2.0,62.0,2
742,Bellandur,1685.0,3.0,100.0,3
743,Bellandur,982.0,2.0,55.0,2
744,Bellandur,1205.0,2.0,59.0,2
745,Bellandur,1063.0,2.0,58.0,2
746,Bellandur,1201.0,2.0,59.99,2
747,Bellandur,1325.0,2.0,65.0,2
748,Bellandur,1465.0,3.0,90.0,2
749,Bellandur,1767.0,3.0,109.0,3
750,Bellandur,1150.0,2.0,69.44,2
751,Bellandur,1830.0,3.0,90.0,3
752,Bellandur,1015.0,2.0,60.0,2
753,Bellandur,1685.0,3.0,101.0,3
754,Bellandur,1735.0,3.0,105.0,3
755,Bellandur,1049.0,2.0,51.0,2
756,Bellandur,1211.0,2.0,63.0,2
757,Bellandur,1200.0,2.0,62.0,2
758,Bellandur,1767.0,3.0,89.0,3
759,Bellandur,1830.0,3.0,89.0,3
760,Bellandur,2400.0,3.0,115.0,3
761,Bellandur,1665.0,3.0,85.0,3
762,Bellandur,960.0,2.0,48.0,2
763,Bellandur,850.0,2.0,45.0,2
764,Bellandur,1454.0,2.0,90.0,2
765,Bellandur,1830.0,3.0,91.86,3
766,Bellandur,1830.0,3.0,89.89,3
767,Bellandur,1535.0,3.0,90.0,3
768,Benson Town,3200.0,4.0,350.0,3
769,Benson Town,4460.0,5.0,650.0,4
770,Benson Town,2850.0,4.0,470.0,3
771,Benson Town,3633.0,6.0,550.0,4
772,Benson Town,1688.12,2.0,270.0,2
773,Benson Town,1805.0,3.0,280.0,3
774,Benson Town,1688.0,2.0,280.0,2
775,Bharathi Nagar,1322.0,2.0,68.0,2
776,Bharathi Nagar,1351.0,2.0,70.0,2
777,Bharathi Nagar,1384.0,2.0,59.0,2
778,Bharathi Nagar,1432.0,2.0,68.0,2
779,Bharathi Nagar,1328.0,2.0,69.0,2
780,Bharathi Nagar,1300.0,2.0,55.86,2
781,Bhoganhalli,1670.0,3.0,99.0,3
782,Bhoganhalli,2119.0,4.0,111.0,4
783,Bhoganhalli,1718.0,3.0,90.2,3
784,Bhoganhalli,1444.0,2.0,75.97,2
785,Bhoganhalli,1447.0,2.0,75.97,2
786,Bhoganhalli,1447.0,2.0,75.97,2
787,Bhoganhalli,2072.5,2.0,111.0,4
788,Bhoganhalli,1610.0,3.0,84.53,3
789,Bhoganhalli,1974.0,4.0,106.0,4
790,Bhoganhalli,2171.0,4.0,111.0,4
791,Bhoganhalli,2119.0,4.0,111.0,4
792,Bhoganhalli,1447.0,2.0,75.97,2
793,Bhoganhalli,1447.0,2.0,75.97,2
794,Bhoganhalli,1395.0,2.0,70.0,3
795,Bhoganhalli,2119.0,4.0,111.0,4
796,Bhoganhalli,1458.0,3.0,78.45,3
797,Bhoganhalli,1444.0,2.0,75.97,2
798,Bhoganhalli,1205.0,2.0,64.47,2
799,Bhoganhalli,1447.0,2.0,75.97,2
800,Bhoganhalli,2119.0,4.0,111.0,4
801,Bhoganhalli,1205.0,2.0,68.32,2
802,Bhoganhalli,1260.0,2.0,69.9,2
803,Bhoganhalli,1610.0,3.0,84.53,3
804,Bhoganhalli,970.0,2.0,52.5,2
805,Bhoganhalli,1718.0,3.0,90.2,3
806,Bhoganhalli,1277.0,2.0,79.89,2
807,Bhoganhalli,2119.0,4.0,111.0,4
808,Billekahalli,1935.0,3.0,110.0,3
809,Billekahalli,1125.0,2.0,62.0,2
810,Billekahalli,1650.0,3.0,88.0,3
811,Billekahalli,1112.0,2.0,62.0,2
812,Billekahalli,2400.0,3.0,150.0,3
813,Billekahalli,950.0,2.0,58.11,2
814,Billekahalli,1125.0,2.0,65.0,2
815,Billekahalli,950.0,2.0,56.0,2
816,Binny Pete,665.0,1.0,50.75,1
817,Binny Pete,660.0,1.0,54.0,1
818,Binny Pete,1365.0,2.0,122.0,2
819,Binny Pete,1795.0,3.0,139.0,3
820,Binny Pete,1740.0,3.0,150.0,3
821,Binny Pete,1970.0,3.0,164.0,3
822,Bisuvanahalli,1180.0,3.0,48.0,3
823,Bisuvanahalli,1075.0,2.0,46.0,3
824,Bisuvanahalli,1075.0,2.0,45.0,3
825,Bisuvanahalli,845.0,2.0,33.0,2
826,Bisuvanahalli,1075.0,2.0,45.0,3
827,Bisuvanahalli,845.0,2.0,37.0,2
828,Bisuvanahalli,1075.0,2.0,47.0,3
829,Bisuvanahalli,850.0,1.0,32.0,2
830,Bisuvanahalli,1180.0,2.0,46.0,3
831,Bisuvanahalli,1075.0,2.0,42.0,3
832,Bisuvanahalli,845.0,2.0,37.0,2
833,Bisuvanahalli,1075.0,2.0,43.0,3
834,Bisuvanahalli,1075.0,2.0,41.0,3
835,Bisuvanahalli,845.0,2.0,33.0,2
836,Bisuvanahalli,845.0,2.0,30.0,2
837,Bisuvanahalli,1180.0,2.0,45.0,3
838,Bisuvanahalli,1075.0,2.0,43.0,3
839,Bisuvanahalli,1080.0,2.0,45.0,3
840,Bisuvanahalli,1075.0,2.0,47.0,3
841,Bisuvanahalli,1075.0,2.0,45.0,3
842,Bisuvanahalli,1075.0,2.0,44.0,3
843,Bisuvanahalli,1075.0,2.0,42.0,3
844,Bisuvanahalli,845.0,2.0,32.0,2
845,Bisuvanahalli,1075.0,2.0,41.49,3
846,Bisuvanahalli,845.0,2.0,34.0,2
847,Bommanahalli,3000.0,8.0,140.0,8
848,Bommanahalli,515.0,1.0,25.0,1
849,Bommanahalli,1090.0,3.0,44.0,2
850,Bommanahalli,1375.0,3.0,59.0,3
851,Bommanahalli,1250.0,3.0,55.0,3
852,Bommanahalli,1850.0,3.0,90.0,3
853,Bommanahalli,910.0,2.0,45.0,2
854,Bommanahalli,1050.0,2.0,46.0,2
855,Bommanahalli,2100.0,4.0,85.0,4
856,Bommanahalli,1160.0,2.0,53.0,2
857,Bommasandra,1260.0,3.0,49.36,3
858,Bommasandra,1200.0,3.0,46.0,3
859,Bommasandra,1035.0,2.0,41.0,2
860,Bommasandra,1035.0,2.0,41.73,2
861,Bommasandra,1034.0,2.0,40.0,2
862,Bommasandra,920.0,2.0,37.46,2
863,Bommasandra,1035.0,2.0,41.43,2
864,Bommasandra,1295.0,2.0,50.28,3
865,Bommasandra,1015.0,2.0,40.0,2
866,Bommasandra,955.0,2.0,35.28,2
867,Bommasandra,1005.0,2.0,39.77,2
868,Bommasandra,1020.0,2.0,40.89,2
869,Bommasandra,920.0,2.0,37.2,2
870,Bommasandra,800.0,1.0,32.0,2
871,Bommasandra,1280.0,3.0,50.0,3
872,Bommasandra,1127.0,2.0,45.0,2
873,Bommasandra,1365.0,3.0,52.81,3
874,Bommasandra,842.0,2.0,30.0,2
875,Bommasandra,1260.0,3.0,49.36,3
876,Bommasandra,1365.0,3.0,52.82,3
877,Bommasandra,955.0,2.0,37.97,2
878,Bommasandra,1089.0,2.0,40.0,2
879,Bommasandra,1365.0,3.0,53.96,3
880,Bommasandra Industrial Area,1090.0,2.0,31.48,2
881,Bommasandra Industrial Area,1320.0,2.0,38.12,3
882,Bommasandra Industrial Area,1400.0,2.0,40.44,3
883,Bommasandra Industrial Area,1320.0,2.0,38.13,3
884,Bommasandra Industrial Area,1220.0,2.0,35.23,3
885,Bommasandra Industrial Area,1020.0,2.0,29.45,2
886,Bommasandra Industrial Area,1165.0,2.0,33.64,2
887,Bommasandra Industrial Area,1090.0,2.0,31.48,2
888,Bommasandra Industrial Area,1310.0,2.0,37.83,3
889,Bommasandra Industrial Area,1000.0,2.0,28.88,2
890,Bommasandra Industrial Area,1020.0,2.0,29.45,2
891,Bommasandra Industrial Area,1160.0,2.0,33.51,2
892,Bommasandra Industrial Area,1125.0,2.0,32.49,2
893,Bommasandra Industrial Area,1220.0,2.0,35.2,3
894,Bommasandra Industrial Area,1125.0,2.0,32.49,2
895,Bommasandra Industrial Area,1130.0,2.0,32.64,2
896,Bommasandra Industrial Area,1065.0,2.0,30.75,2
897,Bommenahalli,1632.0,3.0,145.0,4
898,Bommenahalli,1670.0,3.0,135.0,4
899,Bommenahalli,1680.0,3.0,135.0,4
900,Bommenahalli,1632.0,3.0,128.0,4
901,Bommenahalli,1232.0,3.0,96.0,3
902,Bommenahalli,1632.0,3.0,140.0,4
903,Brookefield,1150.0,2.0,69.0,2
904,Brookefield,1142.0,2.0,70.0,2
905,Brookefield,1440.0,2.0,68.0,3
906,Brookefield,2169.0,4.0,115.0,3
907,Brookefield,1595.0,3.0,88.0,3
908,Brookefield,1476.0,3.0,105.0,3
909,Brookefield,1262.0,2.0,75.0,2
910,Brookefield,1139.0,2.0,80.0,2
911,Brookefield,1125.0,2.0,70.0,2
912,Brookefield,1420.0,3.0,85.0,3
913,Brookefield,3532.0,3.0,170.0,4
914,Brookefield,941.0,2.0,48.0,2
915,Brookefield,1595.0,2.0,75.0,3
916,Brookefield,1410.0,2.0,80.0,3
917,Brookefield,1100.0,2.0,55.0,2
918,Brookefield,2400.0,3.0,140.0,4
919,Brookefield,1225.0,2.0,66.5,2
920,Brookefield,1200.0,2.0,75.0,2
921,Brookefield,1130.0,2.0,56.0,2
922,Brookefield,1706.0,3.0,115.0,3
923,Brookefield,1389.0,2.0,94.0,2
924,Brookefield,1225.0,2.0,72.0,2
925,Brookefield,3675.0,4.0,176.0,4
926,Brookefield,1746.0,3.0,115.0,3
927,Brookefield,1518.0,3.0,80.0,3
928,Brookefield,1589.0,3.0,74.0,3
929,Brookefield,1382.0,2.0,84.5,2
930,Brookefield,1260.0,2.0,70.0,2
931,Budigere,1153.0,2.0,56.4,2
932,Budigere,1162.0,2.0,59.9,2
933,Budigere,1991.0,4.0,103.0,3
934,Budigere,1153.0,2.0,57.0,2
935,Budigere,1162.0,2.0,57.0,2
936,Budigere,1139.0,2.0,56.8,2
937,Budigere,1139.0,2.0,56.85,2
938,Budigere,1991.0,4.0,100.0,3
939,Budigere,1820.0,3.0,93.0,3
940,Budigere,1636.0,3.0,85.0,3
941,Budigere,1444.0,2.0,70.0,2
942,Budigere,1820.0,3.0,93.0,3
943,Budigere,1162.0,2.0,58.0,2
944,Budigere,1636.0,3.0,85.0,3
945,Budigere,1087.0,2.0,54.3,2
946,Budigere,1820.0,3.0,89.0,3
947,Budigere,1153.0,2.0,56.7,2
948,Budigere,1139.0,2.0,56.5,2
949,Budigere,1636.0,3.0,83.0,3
950,Budigere,664.0,1.0,34.0,1
951,Budigere,1162.0,2.0,58.0,2
952,Budigere,1153.0,2.0,60.0,2
953,Budigere,1172.0,2.0,56.725,2
954,Budigere,1991.0,4.0,100.0,3
955,Budigere,1153.0,2.0,56.0,2
956,Budigere,705.0,1.0,34.545,1
957,Budigere,1153.0,2.0,56.5,2
958,Budigere,1153.0,2.0,58.0,2
959,Budigere,1153.0,2.0,56.55,2
960,Budigere,1153.0,2.0,56.5,2
961,Budigere,1153.0,2.0,60.0,2
962,CV Raman Nagar,1120.0,2.0,55.0,2
963,CV Raman Nagar,1070.0,2.0,55.0,2
964,CV Raman Nagar,740.0,2.0,37.0,2
965,CV Raman Nagar,1028.0,2.0,49.0,2
966,CV Raman Nagar,1070.0,2.0,47.5,2
967,CV Raman Nagar,1025.0,2.0,50.0,2
968,CV Raman Nagar,1525.0,2.0,67.0,3
969,CV Raman Nagar,1198.0,2.0,60.0,2
970,CV Raman Nagar,1560.0,2.0,85.0,2
971,CV Raman Nagar,1590.0,2.0,85.0,3
972,CV Raman Nagar,1100.0,2.0,58.0,2
973,CV Raman Nagar,1051.0,2.0,61.0,2
974,CV Raman Nagar,1020.0,2.0,55.0,2
975,CV Raman Nagar,1285.0,2.0,65.0,2
976,CV Raman Nagar,1040.0,2.0,50.0,2
977,CV Raman Nagar,1400.0,2.0,78.0,3
978,CV Raman Nagar,1400.0,2.0,78.0,3
979,CV Raman Nagar,1480.0,3.0,65.0,3
980,CV Raman Nagar,1310.0,2.0,62.0,2
981,Chamrajpet,1475.0,2.0,120.0,3
982,Chamrajpet,1900.0,2.0,170.0,4
983,Chamrajpet,1350.0,2.0,180.0,2
984,Chamrajpet,1660.4,4.0,211.0,4
985,Chamrajpet,1565.0,3.0,98.91,3
986,Chamrajpet,730.0,1.0,52.0,2
987,Chamrajpet,650.0,1.0,40.0,2
988,Chamrajpet,650.0,2.0,45.0,2
989,Chamrajpet,1650.0,3.0,115.0,3
990,Chandapura,650.0,1.0,17.0,2
991,Chandapura,645.0,1.0,16.45,1
992,Chandapura,645.0,1.0,16.45,1
993,Chandapura,800.0,1.0,20.0,2
994,Chandapura,1015.0,2.0,25.88,2
995,Chandapura,1190.0,2.0,30.35,3
996,Chandapura,1200.0,2.0,32.0,2
997,Chandapura,1025.0,2.0,27.68,2
998,Chandapura,582.5,1.0,15.135,1
999,Chandapura,1015.0,2.0,25.88,2
1000,Chandapura,1305.0,3.0,33.28,3
1001,Chandapura,850.0,2.0,25.4,2
1002,Chandapura,645.0,1.0,16.45,1
1003,Chandapura,1185.0,2.0,30.22,3
1004,Chandapura,1015.0,2.0,25.88,2
1005,Chandapura,520.0,1.0,14.04,1
1006,Chandapura,1200.0,1.0,36.0,2
1007,Chandapura,975.0,2.0,24.86,2
1008,Chandapura,645.0,1.0,16.45,1
1009,Chandapura,985.0,2.0,25.12,2
1010,Chandapura,645.0,1.0,16.45,1
1011,Chandapura,975.0,2.0,24.86,2
1012,Chandapura,700.0,1.0,19.0,2
1013,Chandapura,1190.0,2.0,30.35,3
1014,Chandapura,1095.0,2.0,32.0,3
1015,Chandapura,645.0,1.0,16.45,1
1016,Chandapura,1505.0,2.0,42.0,3
1017,Chandapura,1162.5,2.0,30.215,3
1018,Chandapura,645.0,1.0,16.45,1
1019,Chandapura,1025.0,2.0,27.68,2
1020,Chandapura,975.0,2.0,24.86,2
1021,Chandapura,645.0,1.0,16.45,1
1022,Chandapura,1230.0,2.0,31.37,3
1023,Chandapura,950.0,2.0,25.65,2
1024,Chandapura,1200.0,2.0,36.0,2
1025,Chandapura,645.0,1.0,16.45,1
1026,Chandapura,1110.0,2.0,29.97,3
1027,Chandapura,674.0,1.0,19.9,2
1028,Chandapura,1225.0,3.0,33.08,3
1029,Chandapura,1305.0,3.0,33.28,3
1030,Chandapura,1230.0,2.0,31.37,3
1031,Chandapura,1110.0,2.0,29.97,3
1032,Chandapura,985.0,2.0,25.12,2
1033,Chandapura,750.0,1.0,18.5,2
1034,Chandapura,1025.0,2.0,27.68,2
1035,Chandapura,1190.0,2.0,30.35,3
1036,Chandapura,1015.0,2.0,25.88,2
1037,Chandapura,1345.0,2.0,39.5,3
1038,Chandapura,1033.0,2.0,30.47,3
1039,Chandapura,1015.0,2.0,25.88,2
1040,Chandapura,1185.0,2.0,30.22,3
1041,Chandapura,975.0,2.0,24.86,2
1042,Chandapura,520.0,1.0,14.04,1
1043,Chandapura,1230.0,2.0,31.37,3
1044,Chandapura,1305.0,3.0,33.28,3
1045,Chandapura,985.0,2.0,25.12,2
1046,Chandapura,645.0,1.0,16.45,1
1047,Chandapura,645.0,1.0,16.45,1
1048,Chandapura,1200.0,2.0,36.0,2
1049,Chandapura,740.0,1.0,22.0,2
1050,Chandapura,1095.0,2.0,28.0,3
1051,Chandapura,520.0,1.0,14.04,1
1052,Channasandra,1340.0,2.0,48.33,3
1053,Channasandra,1009.0,2.0,38.34,2
1054,Channasandra,1065.0,2.0,35.0,2
1055,Channasandra,1030.0,2.0,34.5,2
1056,Channasandra,4200.0,6.0,180.0,6
1057,Channasandra,1115.0,2.0,40.0,2
1058,Channasandra,1104.0,2.0,35.5,2
1059,Channasandra,1160.0,2.0,55.0,2
1060,Channasandra,1050.0,2.0,41.0,2
1061,Channasandra,1065.0,2.0,40.47,2
1062,Channasandra,1310.0,2.0,45.0,3
1063,Channasandra,1070.0,2.0,38.0,2
1064,Channasandra,1050.0,2.0,35.0,2
1065,Channasandra,1093.0,2.0,34.0,2
1066,Channasandra,1010.0,2.0,36.0,2
1067,Channasandra,1123.0,2.0,36.0,2
1068,Channasandra,1000.0,2.0,35.0,2
1069,Channasandra,1330.0,2.0,51.83,3
1070,Channasandra,1093.0,2.0,37.0,2
1071,Channasandra,1115.0,2.0,35.8,2
1072,Channasandra,1500.0,3.0,61.95,3
1073,Channasandra,1800.0,3.0,60.0,3
1074,Channasandra,830.0,2.0,36.28,2
1075,Channasandra,1195.0,2.0,56.0,3
1076,Channasandra,1175.0,2.0,38.0,2
1077,Channasandra,1200.0,2.0,46.13,2
1078,Channasandra,1065.0,2.0,36.0,2
1079,Channasandra,1050.0,2.0,44.41,2
1080,Channasandra,1010.0,2.0,32.0,2
1081,Chikka Tirupathi,2600.0,5.0,120.0,4
1082,Chikka Tirupathi,1808.0,4.0,80.27,3
1083,Chikka Tirupathi,3297.0,3.0,135.0,3
1084,Chikka Tirupathi,3500.0,5.0,150.0,4
1085,Chikka Tirupathi,2325.0,3.0,95.0,3
1086,Chikka Tirupathi,3250.0,4.0,136.0,4
1087,Chikka Tirupathi,2665.0,5.0,125.0,4
1088,Chikkabanavar,950.0,2.0,40.0,2
1089,Chikkabanavar,2460.0,7.0,80.0,4
1090,Chikkabanavar,2400.0,4.0,97.0,5
1091,Chikkabanavar,2000.0,4.0,65.0,5
1092,Chikkabanavar,1067.0,2.0,38.0,2
1093,Chikkabanavar,1320.0,2.0,46.0,3
1094,Chikkalasandra,1290.0,2.0,56.12,3
1095,Chikkalasandra,1208.0,2.0,49.0,2
1096,Chikkalasandra,1270.0,2.0,55.25,3
1097,Chikkalasandra,1075.0,2.0,46.76,2
1098,Chikkalasandra,1230.0,2.0,53.51,3
1099,Chikkalasandra,1290.0,2.0,56.12,3
1100,Chikkalasandra,1070.0,2.0,45.48,2
1101,Chikkalasandra,1390.0,2.0,60.47,3
1102,Chikkalasandra,1265.0,2.0,53.12,3
1103,Chikkalasandra,1090.0,2.0,47.42,2
1104,Chikkalasandra,1325.0,2.0,59.0,2
1105,Chikkalasandra,1275.0,2.0,55.46,3
